@relation vastardisTest

@attribute Temperature numeric
@attribute Humidity numeric
@attribute PeopleInHouse numeric
%@attribute TotalElectricity numeric
%@attribute TotalGas numeric
%@attribute Time date "HH:mm:ss"
@attribute Day numeric {0, 1, 2, 3, 4, 5, 6}
@attribute Month {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11}
@attribute class {TurnOn(), TurnOff(), DoNothing()}

@data
17.402379, 52.911093, 0, 4, 3,  DoNothing()
21.581521, 48.954170, 0, 4, 3,  DoNothing()
17.461570, 51.682697, 0, 4, 3,  DoNothing()
17.980875, 43.847444, 0, 4, 3,  DoNothing()
17.983848, 44.089243, 0, 4, 3,  DoNothing()
20.129320, 44.031428, 0, 4, 3,  DoNothing()
18.964313, 50.016626, 0, 4, 3,  DoNothing()
19.256031, 53.176567, 0, 4, 3,  DoNothing()
15.964895, 39.936258, 0, 4, 3,  DoNothing()
20.576174, 60.822463, 0, 4, 3,  DoNothing()
16.054257, 57.132024, 0, 4, 3,  DoNothing()
19.554807, 48.349454, 0, 4, 3,  DoNothing()
19.388083, 46.769145, 0, 4, 3,  DoNothing()
16.454757, 50.192006, 0, 4, 3,  DoNothing()
21.815388, 44.836776, 0, 4, 3,  DoNothing()
17.242816, 43.451433, 0, 4, 3,  DoNothing()
15.510876, 53.832959, 0, 4, 3,  DoNothing()
18.436154, 45.070193, 0, 4, 3,  DoNothing()
18.700523, 52.911699, 0, 4, 3,  DoNothing()
17.172822, 51.426280, 0, 4, 3,  DoNothing()
17.263243, 45.762004, 0, 4, 3,  DoNothing()
20.754121, 50.373100, 0, 4, 3,  DoNothing()
17.518958, 54.898177, 0, 4, 3,  DoNothing()
17.580041, 47.176281, 0, 4, 3,  DoNothing()
16.413717, 40.742275, 0, 4, 3,  DoNothing()
15.847604, 47.949930, 0, 4, 3,  DoNothing()
18.609961, 50.373018, 0, 4, 3,  DoNothing()
19.317610, 49.070303, 0, 4, 3,  DoNothing()
15.627751, 43.524461, 0, 4, 3,  DoNothing()
18.619763, 45.407479, 0, 4, 3,  DoNothing()
19.022104, 51.431874, 0, 4, 3,  DoNothing()
14.758341, 44.212087, 0, 4, 3,  DoNothing()
18.330107, 49.935000, 0, 4, 3,  DoNothing()
19.210560, 50.879395, 0, 4, 3,  DoNothing()
20.022277, 63.676408, 0, 4, 3,  DoNothing()
17.626993, 49.333312, 0, 4, 3,  DoNothing()
13.252183, 53.525374, 0, 4, 3,  DoNothing()
17.777486, 51.214544, 0, 4, 3,  DoNothing()
19.121021, 50.938947, 0, 4, 3,  DoNothing()
18.710768, 55.342763, 0, 4, 3,  DoNothing()
16.555644, 49.752010, 0, 4, 3,  DoNothing()
17.025136, 46.798647, 0, 4, 3,  DoNothing()
19.171058, 52.251947, 0, 4, 3,  DoNothing()
17.882569, 50.920919, 0, 4, 3,  DoNothing()
19.079349, 50.912685, 0, 4, 3,  DoNothing()
21.417896, 52.287275, 0, 4, 3,  DoNothing()
18.432397, 49.119921, 0, 4, 3,  DoNothing()
20.763686, 60.630605, 0, 4, 3,  DoNothing()
14.917228, 50.278448, 0, 4, 3,  DoNothing()
22.268998, 49.976439, 0, 4, 3,  DoNothing()
18.895081, 52.624918, 0, 4, 3,  DoNothing()
16.887346, 51.233438, 0, 4, 3,  DoNothing()
15.436623, 55.511695, 0, 4, 3,  DoNothing()
17.084091, 44.049735, 0, 4, 3,  DoNothing()
17.506134, 53.853439, 0, 4, 3,  DoNothing()
18.095971, 42.054423, 0, 5, 3,  DoNothing()
19.381623, 43.620223, 0, 5, 3,  DoNothing()
19.875063, 44.501996, 0, 5, 3,  DoNothing()
21.121686, 52.657818, 0, 5, 3,  DoNothing()
16.197148, 57.135652, 0, 5, 3,  DoNothing()
20.711435, 42.661558, 0, 5, 3,  DoNothing()
17.365382, 48.951082, 0, 5, 3,  DoNothing()
20.044747, 47.585388, 0, 5, 3,  DoNothing()
16.795529, 39.732160, 0, 5, 3,  DoNothing()
16.286100, 45.821023, 0, 5, 3,  DoNothing()
20.492601, 43.531962, 0, 5, 3,  DoNothing()
16.634060, 43.126932, 0, 5, 3,  DoNothing()
20.534860, 63.645106, 0, 5, 3,  DoNothing()
18.572654, 50.770753, 0, 5, 3,  DoNothing()
21.537893, 56.349694, 0, 5, 3,  DoNothing()
18.254743, 50.796506, 0, 5, 3,  DoNothing()
17.300676, 48.122350, 0, 5, 3,  DoNothing()
16.601458, 45.567425, 0, 5, 3,  DoNothing()
20.196055, 56.039443, 0, 5, 3,  DoNothing()
18.627546, 57.450550, 0, 5, 3,  DoNothing()
21.143030, 59.345048, 0, 5, 3,  DoNothing()
16.474078, 46.799037, 0, 5, 3,  DoNothing()
16.841753, 44.749729, 0, 5, 3,  DoNothing()
20.419468, 46.723217, 0, 5, 3,  DoNothing()
20.101158, 47.883854, 0, 5, 3,  DoNothing()
17.874563, 38.659795, 0, 5, 3,  DoNothing()
17.253595, 50.481048, 0, 5, 3,  DoNothing()
18.329889, 48.895277, 0, 5, 3,  DoNothing()
18.786896, 55.932301, 0, 5, 3,  DoNothing()
18.601805, 48.222649, 0, 5, 3,  DoNothing()
21.368197, 47.119433, 0, 5, 3,  DoNothing()
19.188355, 49.530329, 0, 5, 3,  DoNothing()
19.655865, 44.167391, 0, 5, 3,  DoNothing()
19.100747, 62.995005, 0, 5, 3,  DoNothing()
19.006746, 51.844968, 0, 5, 3,  DoNothing()
14.315775, 56.784718, 0, 5, 3,  DoNothing()
19.216651, 47.995069, 0, 5, 3,  DoNothing()
16.948871, 50.997929, 0, 5, 3,  DoNothing()
17.926218, 51.863223, 0, 5, 3,  DoNothing()
19.300103, 49.350156, 0, 5, 3,  DoNothing()
17.051883, 49.476035, 0, 5, 3,  DoNothing()
16.973935, 51.947019, 0, 5, 3,  DoNothing()
18.236207, 54.966660, 0, 5, 3,  DoNothing()
16.669722, 44.496784, 0, 5, 3,  DoNothing()
19.496306, 46.820608, 0, 5, 3,  DoNothing()
18.731855, 49.761202, 0, 5, 3,  DoNothing()
15.978184, 46.329519, 0, 5, 3,  DoNothing()
17.768462, 38.279019, 0, 5, 3,  DoNothing()
17.712091, 52.498573, 0, 5, 3,  DoNothing()
21.332704, 48.746219, 0, 5, 3,  DoNothing()
17.333958, 50.078426, 0, 5, 3,  DoNothing()
19.860133, 37.276551, 0, 5, 3,  DoNothing()
18.316422, 48.560080, 0, 5, 3,  DoNothing()
18.286749, 48.371677, 0, 5, 3,  DoNothing()
18.344116, 59.675072, 0, 6, 3,  DoNothing()
19.677153, 49.128570, 0, 6, 3,  DoNothing()
15.072697, 50.444284, 0, 6, 3,  DoNothing()
18.923501, 47.904948, 0, 6, 3,  DoNothing()
19.894395, 48.289771, 0, 6, 3,  DoNothing()
16.648618, 56.954947, 0, 6, 3,  DoNothing()
15.494326, 50.734502, 0, 6, 3,  DoNothing()
15.540737, 49.011943, 0, 6, 3,  DoNothing()
16.163625, 56.006415, 0, 6, 3,  DoNothing()
19.267924, 50.803633, 0, 6, 3,  DoNothing()
22.310157, 44.932699, 0, 6, 3,  DoNothing()
17.240604, 48.255750, 0, 6, 3,  DoNothing()
17.442827, 45.228530, 0, 6, 3,  DoNothing()
16.586727, 44.681909, 0, 6, 3,  DoNothing()
14.978176, 45.192681, 0, 6, 3,  DoNothing()
18.218133, 54.125192, 0, 6, 3,  DoNothing()
20.832609, 40.122157, 0, 6, 3,  DoNothing()
14.842414, 44.372690, 0, 6, 3,  DoNothing()
23.587518, 49.466900, 0, 6, 3,  DoNothing()
18.788872, 56.458338, 0, 6, 3,  DoNothing()
21.132875, 54.100754, 0, 6, 3,  DoNothing()
16.454683, 55.714114, 0, 6, 3,  DoNothing()
20.472734, 48.068476, 0, 6, 3,  DoNothing()
19.358382, 46.703952, 0, 6, 3,  DoNothing()
17.996551, 49.053255, 0, 6, 3,  DoNothing()
14.569284, 49.321846, 0, 6, 3,  DoNothing()
17.040983, 47.009033, 0, 6, 3,  DoNothing()
16.480377, 44.916932, 0, 6, 3,  DoNothing()
14.719239, 44.294864, 0, 6, 3,  DoNothing()
15.638576, 51.007350, 0, 6, 3,  DoNothing()
19.138973, 43.943728, 0, 6, 3,  DoNothing()
17.859807, 49.300039, 0, 6, 3,  DoNothing()
17.150992, 52.068462, 0, 6, 3,  DoNothing()
16.669720, 44.703542, 0, 6, 3,  DoNothing()
17.844233, 39.126136, 0, 6, 3,  DoNothing()
14.555120, 49.722836, 0, 6, 3,  DoNothing()
16.990145, 41.022607, 0, 6, 3,  DoNothing()
16.783719, 47.467087, 0, 6, 3,  DoNothing()
21.338981, 45.114134, 0, 6, 3,  DoNothing()
16.234053, 49.464445, 0, 6, 3,  DoNothing()
13.029758, 48.730489, 0, 6, 3,  DoNothing()
19.667842, 51.722481, 0, 6, 3,  DoNothing()
22.469948, 63.157649, 2, 0, 4,  TurnOn()
16.380379, 61.701506, 0, 0, 4,  DoNothing()
14.191973, 53.117258, 0, 0, 4,  DoNothing()
19.179454, 43.991023, 0, 0, 4,  DoNothing()
19.340881, 51.816864, 0, 0, 4,  DoNothing()
15.882526, 42.744665, 0, 0, 4,  DoNothing()
19.264615, 58.762429, 0, 0, 4,  DoNothing()
17.168125, 51.864270, 0, 0, 4,  DoNothing()
18.267933, 44.259358, 0, 0, 4,  DoNothing()
15.253229, 46.617464, 0, 0, 4,  DoNothing()
21.798984, 57.971433, 0, 0, 4,  DoNothing()
19.247619, 48.304806, 0, 0, 4,  DoNothing()
18.691642, 45.825723, 0, 0, 4,  DoNothing()
16.476110, 51.252713, 0, 0, 4,  DoNothing()
17.181901, 48.957097, 0, 0, 4,  DoNothing()
20.043311, 45.336916, 0, 0, 4,  DoNothing()
20.327665, 53.436842, 0, 0, 4,  DoNothing()
14.858242, 53.707939, 0, 0, 4,  DoNothing()
19.072984, 46.981979, 0, 0, 4,  DoNothing()
16.789117, 55.684166, 0, 0, 4,  DoNothing()
18.114523, 46.337074, 0, 0, 4,  DoNothing()
19.814442, 46.541892, 0, 0, 4,  DoNothing()
18.737850, 48.482373, 0, 0, 4,  DoNothing()
17.830453, 54.127292, 0, 0, 4,  DoNothing()
17.653584, 44.679662, 0, 0, 4,  DoNothing()
18.515810, 47.654617, 0, 0, 4,  DoNothing()
21.046917, 44.292278, 0, 0, 4,  DoNothing()
14.215890, 50.995788, 0, 0, 4,  DoNothing()
18.934984, 50.206759, 0, 0, 4,  DoNothing()
16.590493, 42.388205, 0, 0, 4,  DoNothing()
19.951452, 48.503141, 0, 0, 4,  DoNothing()
17.326287, 52.600445, 0, 0, 4,  DoNothing()
18.590387, 56.859554, 0, 0, 4,  DoNothing()
19.541872, 47.377376, 0, 0, 4,  DoNothing()
15.654724, 40.132047, 0, 0, 4,  DoNothing()
20.699220, 48.416687, 0, 0, 4,  DoNothing()
18.448948, 49.425517, 0, 0, 4,  DoNothing()
19.372088, 54.689202, 0, 0, 4,  DoNothing()
20.978901, 44.867625, 0, 0, 4,  DoNothing()
19.517988, 48.798152, 0, 0, 4,  DoNothing()
18.132983, 51.883258, 0, 0, 4,  DoNothing()
20.915937, 54.863740, 0, 0, 4,  DoNothing()
17.141057, 47.750579, 0, 0, 4,  DoNothing()
14.895645, 53.102627, 0, 0, 4,  DoNothing()
19.358383, 42.084849, 0, 0, 4,  DoNothing()
17.913064, 42.039000, 0, 0, 4,  DoNothing()
18.163339, 38.153686, 0, 0, 4,  DoNothing()
15.527900, 40.552432, 0, 0, 4,  DoNothing()
19.156610, 48.763110, 0, 0, 4,  DoNothing()
15.417934, 57.079011, 0, 0, 4,  DoNothing()
17.319905, 63.493177, 0, 0, 4,  DoNothing()
16.224007, 58.092813, 0, 0, 4,  DoNothing()
21.679892, 42.130066, 0, 0, 4,  DoNothing()
18.837628, 43.894750, 0, 0, 4,  DoNothing()
16.782279, 49.014057, 0, 0, 4,  DoNothing()
19.798814, 48.180702, 0, 0, 4,  DoNothing()
16.760357, 50.658438, 0, 0, 4,  DoNothing()
17.957401, 36.233577, 0, 0, 4,  DoNothing()
19.311099, 42.764330, 0, 0, 4,  DoNothing()
21.240929, 48.123753, 0, 0, 4,  DoNothing()
19.629189, 43.956155, 0, 0, 4,  DoNothing()
20.131303, 57.556044, 0, 0, 4,  DoNothing()
17.788985, 48.345114, 0, 0, 4,  DoNothing()
16.131695, 52.605196, 0, 0, 4,  DoNothing()
19.503230, 55.013478, 0, 0, 4,  DoNothing()
12.708351, 46.233181, 0, 0, 4,  DoNothing()
16.368461, 50.304705, 0, 0, 4,  DoNothing()
20.468509, 43.746051, 0, 0, 4,  DoNothing()
25.609503, 57.065163, 4, 1, 4,  TurnOn()
19.741651, 48.565996, 0, 1, 4,  DoNothing()
17.127375, 47.033744, 0, 1, 4,  DoNothing()
18.767832, 48.065858, 0, 1, 4,  DoNothing()
16.451184, 56.567027, 0, 1, 4,  DoNothing()
20.365466, 48.584860, 0, 1, 4,  DoNothing()
17.354014, 50.538565, 0, 1, 4,  DoNothing()
19.269737, 44.622855, 0, 1, 4,  DoNothing()
21.941135, 55.299126, 0, 1, 4,  DoNothing()
15.837919, 59.988010, 0, 1, 4,  DoNothing()
17.425204, 53.488725, 0, 1, 4,  DoNothing()
15.665147, 58.825107, 0, 1, 4,  DoNothing()
20.288087, 47.288743, 0, 1, 4,  DoNothing()
19.937309, 49.911854, 0, 1, 4,  DoNothing()
14.991609, 48.845280, 0, 1, 4,  DoNothing()
17.022648, 53.256494, 0, 1, 4,  DoNothing()
20.495463, 48.590362, 0, 1, 4,  DoNothing()
19.498907, 40.092573, 0, 1, 4,  DoNothing()
18.163989, 54.845686, 0, 1, 4,  DoNothing()
14.458153, 51.954408, 0, 1, 4,  DoNothing()
18.043888, 44.526128, 0, 1, 4,  DoNothing()
17.739974, 46.160112, 0, 1, 4,  DoNothing()
17.818687, 51.684129, 0, 1, 4,  DoNothing()
16.829698, 52.466449, 0, 1, 4,  DoNothing()
18.264536, 50.978553, 0, 1, 4,  DoNothing()
20.382852, 51.696671, 0, 1, 4,  DoNothing()
19.941715, 53.643657, 0, 1, 4,  DoNothing()
18.722906, 44.893806, 0, 1, 4,  DoNothing()
18.968200, 50.535460, 0, 1, 4,  DoNothing()
18.455778, 56.458525, 0, 1, 4,  DoNothing()
19.026307, 51.070400, 0, 1, 4,  DoNothing()
18.420106, 54.600581, 0, 1, 4,  DoNothing()
15.869094, 45.797206, 0, 1, 4,  DoNothing()
15.748656, 51.807230, 0, 1, 4,  DoNothing()
20.243221, 51.677490, 0, 1, 4,  DoNothing()
15.469433, 56.134304, 0, 1, 4,  DoNothing()
22.971500, 52.474384, 0, 1, 4,  DoNothing()
15.475123, 48.631194, 0, 1, 4,  DoNothing()
17.765357, 40.706262, 0, 1, 4,  DoNothing()
18.922738, 43.519809, 0, 1, 4,  DoNothing()
16.973081, 46.477405, 0, 1, 4,  DoNothing()
20.556293, 48.843687, 0, 1, 4,  DoNothing()
17.475658, 46.190021, 0, 1, 4,  DoNothing()
15.837103, 46.044520, 0, 1, 4,  DoNothing()
18.026075, 47.345790, 0, 1, 4,  DoNothing()
15.023031, 57.461228, 0, 1, 4,  DoNothing()
17.851682, 48.425133, 0, 1, 4,  DoNothing()
18.593717, 50.698478, 0, 1, 4,  DoNothing()
18.576427, 44.141149, 0, 1, 4,  DoNothing()
16.143517, 46.450134, 0, 1, 4,  DoNothing()
14.737995, 51.333877, 0, 1, 4,  DoNothing()
19.702523, 45.155960, 0, 1, 4,  DoNothing()
20.980785, 55.544886, 0, 1, 4,  DoNothing()
21.175429, 54.849304, 0, 1, 4,  DoNothing()
19.616897, 67.722620, 3, 2, 4,  TurnOn()
20.929063, 48.028755, 0, 2, 4,  DoNothing()
17.151029, 57.425351, 0, 2, 4,  DoNothing()
12.088199, 46.816212, 0, 2, 4,  DoNothing()
17.251811, 47.223450, 0, 2, 4,  DoNothing()
17.071958, 52.664631, 0, 2, 4,  DoNothing()
14.479184, 44.241174, 0, 2, 4,  DoNothing()
18.518431, 51.304061, 0, 2, 4,  DoNothing()
20.232543, 48.371607, 0, 2, 4,  DoNothing()
19.026375, 44.611817, 0, 2, 4,  DoNothing()
18.414816, 55.350223, 0, 2, 4,  DoNothing()
17.614337, 60.504821, 0, 2, 4,  DoNothing()
21.727181, 41.044778, 0, 2, 4,  DoNothing()
21.052944, 56.014016, 0, 2, 4,  DoNothing()
20.124495, 47.014264, 0, 2, 4,  DoNothing()
20.667627, 52.056053, 0, 2, 4,  DoNothing()
20.622487, 53.718857, 0, 2, 4,  DoNothing()
19.775483, 49.871416, 0, 2, 4,  DoNothing()
20.802066, 50.313182, 0, 2, 4,  DoNothing()
20.202773, 48.090546, 0, 2, 4,  DoNothing()
18.490934, 43.109839, 0, 2, 4,  DoNothing()
18.016709, 48.335423, 0, 2, 4,  DoNothing()
17.067615, 42.690242, 0, 2, 4,  DoNothing()
15.915900, 47.864560, 0, 2, 4,  DoNothing()
15.229050, 64.236045, 0, 2, 4,  DoNothing()
18.360690, 51.013125, 0, 2, 4,  DoNothing()
17.347630, 46.070229, 0, 2, 4,  DoNothing()
17.832105, 50.402747, 0, 2, 4,  DoNothing()
17.651297, 43.000589, 0, 2, 4,  DoNothing()
18.004227, 47.659275, 0, 2, 4,  DoNothing()
17.913371, 52.912949, 0, 2, 4,  DoNothing()
19.102234, 46.599769, 0, 2, 4,  DoNothing()
19.167436, 51.158102, 0, 2, 4,  DoNothing()
16.519152, 61.642468, 0, 2, 4,  DoNothing()
14.923690, 39.440360, 0, 2, 4,  DoNothing()
20.630760, 59.143579, 0, 2, 4,  DoNothing()
16.280807, 51.845016, 0, 2, 4,  DoNothing()
17.893595, 47.486149, 0, 2, 4,  DoNothing()
15.254236, 54.015014, 0, 2, 4,  DoNothing()
15.491592, 51.849134, 0, 2, 4,  DoNothing()
21.242881, 47.783227, 0, 2, 4,  DoNothing()
19.521118, 41.693485, 0, 2, 4,  DoNothing()
16.933593, 54.755457, 0, 2, 4,  DoNothing()
17.287709, 57.109677, 0, 2, 4,  DoNothing()
18.633351, 51.637089, 0, 2, 4,  DoNothing()
18.486978, 51.027463, 0, 2, 4,  DoNothing()
18.743724, 46.622765, 0, 2, 4,  DoNothing()
17.026346, 46.368909, 0, 3, 4,  DoNothing()
15.036541, 49.041236, 0, 3, 4,  DoNothing()
20.821410, 45.735344, 0, 3, 4,  DoNothing()
20.360293, 60.069137, 0, 3, 4,  DoNothing()
15.734332, 47.094445, 0, 3, 4,  DoNothing()
19.027056, 57.529333, 0, 3, 4,  DoNothing()
20.140709, 45.428827, 0, 3, 4,  DoNothing()
16.979100, 53.396771, 0, 3, 4,  DoNothing()
19.066835, 57.964799, 0, 3, 4,  DoNothing()
18.667893, 45.880482, 0, 3, 4,  DoNothing()
16.677120, 48.935764, 0, 3, 4,  DoNothing()
17.063146, 41.905080, 0, 3, 4,  DoNothing()
18.291225, 47.174170, 0, 3, 4,  DoNothing()
19.566932, 51.755609, 0, 3, 4,  DoNothing()
15.509427, 51.758825, 0, 3, 4,  DoNothing()
17.516155, 56.569107, 0, 3, 4,  DoNothing()
16.093860, 55.877439, 0, 3, 4,  DoNothing()
20.167418, 44.750802, 0, 3, 4,  DoNothing()
17.673458, 56.966953, 0, 3, 4,  DoNothing()
16.036884, 55.044152, 0, 3, 4,  DoNothing()
19.005724, 47.901923, 0, 3, 4,  DoNothing()
15.511868, 40.645209, 0, 3, 4,  DoNothing()
18.570513, 59.849011, 0, 3, 4,  DoNothing()
18.359203, 42.692623, 0, 3, 4,  DoNothing()
20.406394, 46.083305, 0, 3, 4,  DoNothing()
18.123464, 51.023429, 0, 3, 4,  DoNothing()
16.908574, 51.167005, 0, 3, 4,  DoNothing()
17.864255, 53.345491, 0, 3, 4,  DoNothing()
16.879343, 44.432008, 0, 3, 4,  DoNothing()
19.152759, 48.143680, 0, 3, 4,  DoNothing()
21.268036, 55.948247, 0, 3, 4,  DoNothing()
20.159458, 52.955088, 0, 3, 4,  DoNothing()
17.875731, 50.339220, 0, 3, 4,  DoNothing()
16.902134, 43.807312, 0, 3, 4,  DoNothing()
15.553703, 49.219371, 0, 3, 4,  DoNothing()
19.396487, 51.069534, 0, 3, 4,  DoNothing()
18.699666, 53.025528, 0, 3, 4,  DoNothing()
18.364135, 47.236756, 0, 3, 4,  DoNothing()
16.706110, 42.902630, 0, 3, 4,  DoNothing()
16.553842, 46.709859, 0, 3, 4,  DoNothing()
16.414350, 50.609528, 0, 3, 4,  DoNothing()
20.058552, 48.540837, 0, 3, 4,  DoNothing()
19.982743, 47.894739, 0, 3, 4,  DoNothing()
14.649806, 52.147429, 0, 3, 4,  DoNothing()
18.223557, 51.608452, 0, 3, 4,  DoNothing()
18.427903, 50.030526, 0, 3, 4,  DoNothing()
12.620893, 42.893819, 0, 3, 4,  DoNothing()
19.241043, 44.936151, 0, 3, 4,  DoNothing()
17.314775, 45.246219, 0, 3, 4,  DoNothing()
22.297511, 46.270923, 0, 3, 4,  DoNothing()
14.620758, 46.100767, 0, 3, 4,  DoNothing()
19.448453, 49.792815, 0, 4, 4,  DoNothing()
21.366093, 50.874799, 0, 4, 4,  DoNothing()
18.581304, 52.652163, 0, 4, 4,  DoNothing()
19.351271, 53.531720, 0, 4, 4,  DoNothing()
17.320793, 43.083067, 0, 4, 4,  DoNothing()
16.581777, 49.492064, 0, 4, 4,  DoNothing()
17.808749, 39.738059, 0, 4, 4,  DoNothing()
15.958856, 43.660145, 0, 4, 4,  DoNothing()
17.465004, 47.401797, 0, 4, 4,  DoNothing()
16.529503, 57.118903, 0, 4, 4,  DoNothing()
18.986523, 37.893686, 0, 4, 4,  DoNothing()
18.512866, 46.169821, 0, 4, 4,  DoNothing()
17.940975, 48.061620, 0, 4, 4,  DoNothing()
19.137953, 52.853377, 0, 4, 4,  DoNothing()
21.194482, 46.869275, 0, 4, 4,  DoNothing()
15.761442, 49.147437, 0, 4, 4,  DoNothing()
16.969458, 53.647334, 0, 4, 4,  DoNothing()
19.626631, 49.665812, 0, 4, 4,  DoNothing()
17.973625, 54.218689, 0, 4, 4,  DoNothing()
17.320331, 35.845287, 0, 4, 4,  DoNothing()
14.870815, 54.838597, 0, 4, 4,  DoNothing()
16.700956, 46.911292, 0, 4, 4,  DoNothing()
18.745285, 51.770841, 0, 4, 4,  DoNothing()
20.489071, 51.316180, 0, 4, 4,  DoNothing()
18.144293, 49.167213, 0, 4, 4,  DoNothing()
21.338220, 49.840458, 0, 4, 4,  DoNothing()
17.457933, 37.946999, 0, 4, 4,  DoNothing()
20.658226, 55.528978, 0, 4, 4,  DoNothing()
16.317254, 50.223739, 0, 4, 4,  DoNothing()
17.600152, 55.401072, 0, 4, 4,  DoNothing()
17.664481, 46.741598, 0, 4, 4,  DoNothing()
18.461958, 44.389039, 0, 4, 4,  DoNothing()
19.114109, 51.977690, 0, 4, 4,  DoNothing()
15.470126, 55.158505, 0, 4, 4,  DoNothing()
19.875799, 43.274137, 0, 4, 4,  DoNothing()
16.460803, 42.801916, 0, 4, 4,  DoNothing()
18.337830, 46.807239, 0, 4, 4,  DoNothing()
18.708151, 40.317241, 0, 4, 4,  DoNothing()
22.719916, 53.809974, 0, 4, 4,  DoNothing()
17.499555, 45.888118, 0, 4, 4,  DoNothing()
17.327396, 45.222498, 0, 4, 4,  DoNothing()
20.636263, 48.425767, 0, 4, 4,  DoNothing()
17.410331, 50.073466, 0, 4, 4,  DoNothing()
15.446275, 63.890031, 0, 4, 4,  DoNothing()
22.762976, 53.086382, 0, 4, 4,  DoNothing()
17.532106, 47.666475, 0, 4, 4,  DoNothing()
15.104871, 49.658882, 0, 4, 4,  DoNothing()
16.341267, 44.111354, 0, 4, 4,  DoNothing()
15.903507, 49.681140, 0, 4, 4,  DoNothing()
14.212298, 54.193541, 0, 4, 4,  DoNothing()
19.983774, 56.034850, 0, 4, 4,  DoNothing()
19.049723, 48.374842, 0, 4, 4,  DoNothing()
15.314238, 57.155149, 0, 4, 4,  DoNothing()
14.043720, 42.649001, 0, 4, 4,  DoNothing()
20.890714, 51.606664, 0, 4, 4,  DoNothing()
20.634351, 53.366676, 2, 5, 4,  TurnOn()
18.400306, 51.741790, 0, 5, 4,  DoNothing()
15.576873, 50.748835, 0, 5, 4,  DoNothing()
14.379165, 50.783719, 0, 5, 4,  DoNothing()
18.796016, 53.900510, 0, 5, 4,  DoNothing()
17.712606, 53.367586, 0, 5, 4,  DoNothing()
19.869030, 47.347950, 0, 5, 4,  DoNothing()
19.665099, 54.385651, 0, 5, 4,  DoNothing()
20.046756, 49.150392, 0, 5, 4,  DoNothing()
15.158705, 50.172268, 0, 5, 4,  DoNothing()
19.969080, 44.985808, 0, 5, 4,  DoNothing()
19.373765, 49.612945, 0, 5, 4,  DoNothing()
13.135509, 48.564439, 0, 5, 4,  DoNothing()
17.246307, 51.240612, 0, 5, 4,  DoNothing()
16.624874, 53.304627, 0, 5, 4,  DoNothing()
18.058387, 51.447006, 0, 5, 4,  DoNothing()
18.143709, 44.285038, 0, 5, 4,  DoNothing()
18.539660, 47.690638, 0, 5, 4,  DoNothing()
15.177896, 50.479915, 0, 5, 4,  DoNothing()
17.528782, 47.139747, 0, 5, 4,  DoNothing()
18.481875, 54.703085, 0, 5, 4,  DoNothing()
13.894122, 43.120704, 0, 5, 4,  DoNothing()
19.594900, 47.864203, 0, 5, 4,  DoNothing()
21.331443, 51.490971, 0, 5, 4,  DoNothing()
19.186851, 50.860115, 0, 5, 4,  DoNothing()
18.286430, 51.501336, 0, 5, 4,  DoNothing()
17.216169, 48.383067, 0, 5, 4,  DoNothing()
17.132729, 37.374733, 0, 5, 4,  DoNothing()
20.997391, 49.003887, 0, 5, 4,  DoNothing()
17.460193, 41.637520, 0, 5, 4,  DoNothing()
20.438236, 47.232756, 0, 5, 4,  DoNothing()
13.425569, 45.032235, 0, 5, 4,  DoNothing()
20.448409, 50.992364, 0, 5, 4,  DoNothing()
19.476204, 55.867103, 0, 5, 4,  DoNothing()
17.011185, 56.579472, 0, 5, 4,  DoNothing()
13.553531, 43.536105, 0, 5, 4,  DoNothing()
16.737017, 41.112705, 0, 5, 4,  DoNothing()
16.377681, 58.354879, 0, 5, 4,  DoNothing()
17.073425, 50.560885, 0, 5, 4,  DoNothing()
14.954450, 50.398915, 0, 5, 4,  DoNothing()
18.839976, 47.832459, 0, 5, 4,  DoNothing()
16.773496, 50.297411, 0, 5, 4,  DoNothing()
17.294482, 43.410314, 0, 5, 4,  DoNothing()
16.479607, 47.521539, 0, 5, 4,  DoNothing()
16.493506, 46.148994, 0, 5, 4,  DoNothing()
17.420770, 49.263956, 0, 5, 4,  DoNothing()
17.948774, 44.348184, 0, 5, 4,  DoNothing()
18.879617, 47.406082, 0, 5, 4,  DoNothing()
18.733774, 47.857957, 0, 5, 4,  DoNothing()
20.587527, 51.185393, 0, 5, 4,  DoNothing()
17.979648, 52.525553, 0, 5, 4,  DoNothing()
15.419801, 50.630732, 0, 5, 4,  DoNothing()
17.482828, 52.227481, 0, 5, 4,  DoNothing()
18.166543, 56.527176, 0, 5, 4,  DoNothing()
17.463443, 47.450421, 0, 5, 4,  DoNothing()
19.713348, 50.747284, 0, 5, 4,  DoNothing()
18.572508, 47.989225, 0, 5, 4,  DoNothing()
16.229306, 52.991380, 0, 5, 4,  DoNothing()
16.910979, 44.168781, 0, 5, 4,  DoNothing()
19.562419, 53.083284, 0, 5, 4,  DoNothing()
17.739007, 51.554964, 0, 5, 4,  DoNothing()
21.420301, 53.501930, 1, 6, 4,  TurnOn()
17.559136, 55.324114, 0, 6, 4,  DoNothing()
19.200934, 53.099118, 0, 6, 4,  DoNothing()
13.572171, 49.324781, 0, 6, 4,  DoNothing()
18.385680, 56.858563, 0, 6, 4,  DoNothing()
